2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
18.712,23.278,24.001,22.89,21.608,20.112,21.887,17.169,23.168,23.945,23.112,21.666,19.5,21.554,19.884,24.833,24.832,23.165,19.059,24.723,21.777,25.497,24.835
18.055,22.334,23.057,22.112,20.94,19.612,21.999,16.061,22.503,23.502,22.668,21.388,18.613,21.056,18.776,24.054,24.0,22.277,19.053,24.0,20.89,24.612,23.723
17.608,21.888,22.055,21.556,20.444,18.723,21.443,15.444,22.057,23.168,21.945,20.723,17.834,20.668,17.833,23.665,23.444,21.721,18.611,23.778,19.836,24.0,23.221
17.054,21.278,21.389,20.613,20.059,18.39,20.945,14.614,21.78,22.779,21.334,20.777,17.278,20.223,16.945,22.833,22.889,21.444,18.223,22.724,19.277,23.721,22.555
16.723,20.999,20.833,20.056,20.278,17.893,20.777,14.005,21.335,22.445,20.945,20.166,16.719,19.723,16.888,22.778,22.611,21.003,17.889,22.332,18.278,23.277,21.556
16.279,20.611,20.443,19.447,20.055,17.726,20.777,13.782,21.0,21.889,20.556,19.833,16.224,18.889,16.5,22.278,21.889,20.668,17.945,21.833,17.778,22.943,21.113
15.888,20.333,20.276,19.389,19.999,17.668,20.612,13.282,20.556,21.613,20.168,19.613,15.336,18.389,16.334,22.0,21.113,20.113,17.223,21.335,16.722,22.611,20.666
15.332,20.277,19.722,18.78,19.777,17.06,20.943,12.78,20.001,21.223,19.332,19.501,14.777,17.946,16.222,21.555,20.668,19.835,16.613,20.557,16.11,22.665,20.443
14.882,20.165,18.832,18.718,19.781,17.561,20.89,12.33,19.503,20.784,19.056,19.057,14.061,17.833,15.499,21.774,20.564,19.447,17.337,20.053,16.162,22.392,20.328
14.281,20.052,18.666,17.84,20.172,17.677,20.825,11.889,19.113,20.336,18.672,19.17,13.889,17.446,14.938,21.77,20.443,19.448,17.225,19.332,15.714,21.836,19.823
15.441,20.053,18.83,18.835,20.561,18.333,20.412,12.608,19.233,20.677,18.796,19.556,14.778,17.724,15.828,22.002,20.891,19.18,17.83,20.058,16.23,21.893,20.373
17.324,19.514,18.263,20.615,20.736,19.438,21.206,15.297,20.302,22.059,19.688,21.443,16.335,19.571,18.271,23.335,22.497,20.676,18.552,21.403,18.277,21.79,22.038
18.328,21.013,19.252,22.716,22.065,20.848,21.392,16.92,20.975,23.5,20.575,22.938,18.714,22.172,20.651,24.407,24.166,22.281,20.382,23.452,20.714,22.731,23.817
19.671,22.642,20.499,25.218,23.064,22.46,21.298,18.882,21.068,24.656,22.397,23.72,20.332,24.014,22.525,25.514,25.323,23.177,21.341,25.419,22.213,23.514,26.746
20.778,22.95,22.157,26.78,24.258,23.012,22.856,19.972,20.999,25.899,23.407,25.149,21.373,25.674,23.969,26.775,26.662,24.336,22.014,26.615,23.078,24.474,28.594
22.021,23.68,23.643,27.83,24.326,23.768,23.276,21.035,21.521,26.353,25.009,26.103,21.851,26.941,24.982,27.383,28.09,25.129,23.345,27.982,23.543,25.31,30.578
23.175,24.303,24.847,28.937,24.125,24.258,23.838,20.332,21.521,27.133,25.737,26.889,22.596,27.498,26.358,28.428,28.271,25.468,24.146,28.49,24.228,26.301,31.374
23.101,24.904,25.296,29.396,25.158,25.308,24.914,20.514,22.016,26.832,26.125,27.056,22.951,28.01,26.263,28.323,28.973,26.847,24.22,29.259,23.63,26.713,31.945
23.378,24.826,26.559,30.216,25.19,25.199,24.687,20.276,21.961,27.023,26.77,27.285,23.467,28.597,26.211,28.049,28.765,26.791,24.094,30.0,23.859,27.702,31.444
23.271,24.72,26.55,30.391,24.968,25.031,25.368,19.433,22.276,27.057,25.954,27.403,23.695,28.614,26.311,28.253,29.101,26.939,23.835,30.271,24.125,27.167,31.379
22.673,24.274,26.323,30.056,24.566,24.892,25.355,18.341,22.266,27.194,26.055,27.675,23.385,28.23,26.047,27.596,28.933,26.892,23.819,29.826,23.652,27.938,30.995
22.168,24.381,25.39,29.334,24.552,24.775,25.067,17.445,21.6,26.729,25.6,27.118,22.878,27.333,25.276,27.098,28.104,25.898,23.226,28.709,23.649,27.397,30.443
21.348,23.613,24.272,27.787,23.836,24.165,24.217,17.492,20.277,26.108,23.826,25.787,22.158,25.73,23.67,26.27,26.665,24.506,22.217,26.836,22.161,26.83,27.595
19.672,22.613,22.333,25.562,23.169,23.605,22.774,17.983,18.829,25.053,21.055,24.002,21.163,23.607,21.611,25.104,24.449,22.777,20.221,24.501,20.661,25.553,26.113
19.055,22.056,21.557,24.333,22.445,22.942,21.554,17.108,17.224,24.832,19.666,22.944,19.833,22.054,20.443,23.497,23.224,21.667,19.507,23.223,19.499,25.052,25.054
17.615,21.666,20.5,23.389,21.945,21.721,20.999,16.059,16.172,24.273,18.778,21.889,19.165,21.335,19.723,22.667,22.609,20.722,18.89,22.446,18.664,24.389,24.002
16.779,21.554,19.556,22.779,21.613,21.664,20.443,15.392,15.173,23.723,17.835,21.444,18.28,20.837,18.723,22.278,21.721,19.946,18.112,21.723,17.831,24.221,23.389
16.225,21.167,18.833,22.004,21.889,21.167,20.054,14.612,14.664,23.389,17.28,20.389,17.667,20.112,18.278,21.998,21.388,19.777,17.998,21.499,17.054,23.722,22.722
15.114,20.779,18.61,21.668,21.334,20.89,19.39,14.162,14.113,23.331,16.554,20.054,17.167,19.501,18.558,21.891,20.499,19.222,17.555,20.444,16.279,23.388,22.109
14.276,20.612,17.89,21.278,20.945,20.945,19.165,13.549,13.496,23.275,16.221,19.556,16.611,19.112,18.057,21.999,20.221,18.555,17.222,20.223,15.39,22.998,21.555
13.885,20.611,17.39,20.612,20.446,20.668,18.387,12.884,12.887,23.224,15.777,19.111,15.944,18.39,17.502,22.052,19.722,18.11,16.39,19.889,14.89,22.665,20.835
13.498,20.555,16.723,20.001,20.222,20.944,17.555,12.339,12.346,23.17,15.554,19.278,15.499,17.946,17.058,21.833,19.332,17.612,16.552,19.777,14.389,22.61,20.443
13.169,20.167,16.275,19.45,20.004,20.891,17.612,11.785,11.779,23.011,15.053,19.169,15.444,18.107,17.051,21.667,19.276,17.722,16.39,20.162,14.059,22.39,20.552
12.172,20.059,16.057,19.228,20.111,21.117,17.226,11.674,11.559,22.977,14.607,19.334,15.946,17.498,16.939,21.835,19.381,17.057,16.222,20.325,13.549,22.223,20.332
12.783,19.714,16.722,20.111,20.227,21.349,17.506,13.454,12.512,22.836,15.709,19.937,16.813,18.228,17.495,22.013,19.605,18.113,17.273,21.153,14.58,22.495,21.042
15.09,20.762,18.952,21.835,21.335,21.959,18.028,14.754,15.15,22.947,17.659,20.5,17.865,21.32,18.534,21.967,21.317,19.834,18.28,21.707,17.105,23.986,22.319
16.764,22.185,21.333,24.327,21.966,22.67,19.416,17.016,17.088,23.228,20.261,21.281,19.643,23.176,19.697,22.185,23.519,22.491,19.635,22.572,19.499,25.228,24.749
17.741,22.793,23.341,26.009,22.928,23.727,21.153,18.158,18.649,23.742,21.707,23.065,21.75,24.725,20.962,22.469,25.35,24.022,21.009,22.828,21.437,26.46,26.547
18.253,24.312,24.947,27.005,24.97,24.142,21.249,19.244,19.807,24.424,23.16,25.176,22.716,26.227,21.922,23.766,26.133,25.608,22.076,23.457,23.15,27.508,27.876
19.618,25.515,26.337,28.115,26.661,25.483,20.878,19.858,20.737,25.893,24.089,25.552,24.154,28.154,22.526,24.446,26.542,26.674,22.617,24.543,24.209,28.352,28.487
20.739,26.069,27.273,28.729,27.001,26.343,22.858,20.329,21.852,26.427,24.475,26.312,24.495,28.389,23.153,25.084,27.55,27.395,23.236,24.078,24.883,28.378,28.917
22.082,26.929,28.006,29.867,27.341,28.893,23.001,20.351,22.208,27.517,25.29,25.968,24.642,28.88,23.969,26.196,28.155,28.071,23.993,24.433,25.437,29.144,29.338
21.949,27.678,28.597,29.749,27.162,28.878,23.589,19.597,22.822,27.94,25.022,25.296,25.021,29.598,24.193,25.926,27.784,28.0,23.664,23.947,26.21,29.107,28.994
22.265,27.807,28.613,30.068,27.699,28.893,23.583,19.351,22.945,27.987,23.482,24.381,25.192,29.512,23.183,26.402,27.113,28.798,23.606,23.748,26.327,29.209,28.353
21.829,26.775,27.795,28.947,27.136,28.39,23.512,18.888,22.38,26.498,22.624,23.62,24.379,29.389,22.002,26.7,27.664,27.619,23.661,23.609,26.319,29.151,28.115
20.945,25.39,26.725,27.949,25.244,28.054,23.11,18.577,21.324,26.103,22.229,24.106,24.331,27.956,21.882,25.996,26.512,27.41,22.941,24.012,25.389,27.224,27.22
19.148,24.383,24.445,26.5,23.606,27.443,22.728,18.486,19.893,25.973,21.291,22.899,23.771,26.073,21.38,24.996,25.716,26.072,22.438,23.835,23.891,26.221,26.333
16.422,23.333,22.219,24.285,22.891,25.113,20.84,16.418,18.12,25.267,21.169,22.938,21.114,23.95,20.721,23.608,24.109,23.731,21.272,23.61,21.003,25.162,24.444
16.426,21.998,21.386,24.054,22.444,24.112,19.616,16.424,16.95,25.322,20.278,22.834,20.611,23.279,20.388,22.832,23.111,23.115,20.275,23.659,20.055,24.942,23.111
15.922,21.334,20.499,23.166,22.278,23.393,19.112,15.919,15.903,25.05,19.943,22.444,20.167,22.556,19.998,22.165,22.556,22.721,19.72,23.385,19.278,24.111,22.388
15.159,21.221,19.443,22.613,22.112,22.389,18.835,15.155,15.391,24.827,19.5,21.945,19.112,21.778,19.276,21.722,21.722,21.667,19.502,23.329,18.889,23.61,21.666
14.662,20.556,18.666,22.5,22.111,21.833,18.445,14.659,14.611,24.388,19.387,21.888,18.278,21.445,18.776,21.388,21.0,21.222,19.333,23.274,18.278,23.0,21.222
14.113,19.945,18.443,22.167,21.668,21.168,17.889,14.105,14.002,24.111,19.001,21.778,18.557,20.891,18.223,21.054,20.666,20.889,19.61,22.777,17.667,22.279,20.943
13.496,19.666,17.89,22.055,21.445,20.057,17.112,13.548,13.725,23.944,19.111,21.667,18.334,20.501,18.055,20.611,19.833,21.0,19.278,22.389,17.334,22.001,20.611
12.886,19.223,17.943,21.779,21.112,19.447,16.722,12.993,13.119,23.664,18.943,21.331,17.89,20.166,17.833,19.945,19.668,20.611,19.279,22.222,17.166,21.78,20.609
12.338,18.889,17.777,21.556,20.998,19.056,16.11,12.385,12.947,23.495,19.056,20.668,17.667,19.335,17.501,19.332,19.502,20.666,19.334,21.778,16.666,21.281,20.277
11.781,18.998,17.61,21.446,21.223,18.335,15.883,12.102,12.724,23.007,19.107,19.67,17.78,19.112,17.496,18.887,19.279,20.887,19.555,21.445,17.217,21.113,20.164
11.67,18.499,17.326,21.288,21.491,17.887,14.836,11.567,12.777,23.219,19.005,18.838,17.833,19.165,17.061,18.828,19.281,20.659,19.119,21.712,16.007,21.39,20.267
12.505,18.888,16.831,21.675,21.265,18.34,15.773,13.002,14.048,22.954,19.149,18.185,18.228,19.277,17.168,18.938,19.495,21.7,18.9,21.615,16.721,21.119,20.109
15.27,20.776,18.82,22.901,21.22,20.505,17.83,15.539,16.369,23.5,20.025,18.182,19.122,20.898,16.739,19.439,21.272,22.48,19.373,22.099,18.829,21.648,20.215
17.275,22.385,20.888,25.282,21.178,22.896,20.05,16.751,18.761,24.012,19.933,19.538,20.24,23.282,17.401,21.486,22.335,23.988,19.671,23.426,21.929,21.854,20.949
19.0,24.158,23.211,26.291,21.117,24.564,22.286,18.607,20.879,24.855,20.472,20.671,22.016,24.633,18.319,22.29,24.232,25.274,20.481,25.222,24.045,22.214,21.866
20.513,25.847,25.025,27.516,21.344,26.06,23.401,19.658,22.491,25.402,20.601,21.512,23.736,26.177,19.566,24.039,25.353,26.813,21.671,27.225,25.299,22.095,22.017
21.568,27.294,25.837,28.295,21.992,26.581,24.441,20.587,23.929,26.211,20.412,22.127,24.624,26.235,19.96,24.474,26.769,27.99,22.901,28.204,27.229,22.411,21.949
22.427,28.272,26.052,29.418,22.131,27.434,24.945,21.055,24.695,26.729,20.489,22.84,25.383,26.61,20.32,25.971,27.303,28.117,24.997,29.229,27.741,22.69,22.133
22.763,28.126,26.675,30.183,22.593,27.292,25.469,21.389,25.639,26.854,20.383,23.396,25.615,26.711,20.811,25.82,27.871,28.636,26.287,29.256,29.557,23.213,21.583
23.329,28.054,25.019,30.025,21.445,27.675,25.912,21.154,25.987,27.905,20.293,23.403,25.723,27.013,20.679,26.755,27.835,29.786,26.648,29.719,29.726,23.12,21.714
23.446,28.003,24.554,30.294,20.094,26.839,26.064,21.142,25.716,27.628,19.568,23.305,26.058,25.613,20.771,27.056,27.258,29.949,25.785,29.237,29.236,23.51,21.164
22.895,27.435,24.231,28.794,19.769,25.79,25.568,20.285,26.05,26.456,19.755,23.239,25.611,25.744,20.626,26.289,27.375,29.221,25.554,28.676,28.567,23.145,21.683
22.548,27.099,23.225,27.344,19.327,25.115,24.683,19.779,25.937,25.662,19.387,22.849,24.61,25.339,20.44,25.762,25.661,27.89,25.335,27.552,27.777,23.152,21.951
20.674,26.163,23.106,26.271,19.097,23.836,23.727,19.715,23.88,25.058,19.054,21.785,23.396,24.225,19.551,24.332,24.162,26.507,23.837,26.673,26.44,22.761,21.89
18.556,24.388,23.222,25.887,19.717,22.5,22.227,18.497,21.386,25.053,20.489,20.057,21.73,23.339,19.554,23.165,23.168,25.327,22.945,25.006,24.392,22.886,22.825
17.723,23.058,21.665,25.11,19.0,21.445,20.783,17.945,20.444,23.724,20.105,19.001,20.891,23.222,19.438,21.556,22.39,24.888,22.392,24.055,23.334,22.445,21.722
16.834,22.336,21.39,24.165,18.329,20.888,20.336,17.28,19.612,23.665,19.939,18.722,19.889,22.778,18.886,21.442,22.554,25.049,21.558,23.444,22.722,22.389,21.721
15.834,21.557,20.723,23.611,17.165,20.109,19.336,16.45,19.0,23.497,19.553,17.944,19.39,21.945,18.111,20.554,22.279,24.498,20.778,22.45,21.889,22.333,21.554
15.166,20.668,20.445,22.721,16.225,19.277,19.056,16.168,18.721,23.166,19.387,17.166,18.835,21.391,17.834,20.22,22.278,24.444,20.056,22.004,21.612,22.0,21.111
14.277,20.219,20.278,21.666,15.116,18.276,18.501,16.056,17.943,22.445,19.055,15.946,18.224,21.002,17.721,19.831,22.277,24.056,18.835,21.282,21.057,21.5,20.834
13.666,19.221,20.278,20.67,14.391,17.387,18.058,15.338,17.222,22.333,18.944,15.169,17.333,20.946,17.222,19.666,22.0,23.778,17.839,20.835,20.391,21.498,20.723
13.497,18.721,20.0,20.446,14.001,16.607,17.503,15.059,16.665,22.222,18.499,14.946,16.611,20.337,16.555,19.111,21.94,23.444,17.117,20.06,19.834,21.498,20.5
13.386,18.056,19.278,19.839,13.333,16.222,17.059,15.391,16.334,21.89,18.111,14.78,16.333,19.785,16.22,19.499,21.328,23.109,17.17,19.612,19.169,21.442,20.333
13.001,17.943,18.946,18.723,12.5,15.551,17.228,15.404,15.887,21.612,17.886,14.279,15.667,18.902,16.111,19.0,20.103,22.281,16.066,18.946,18.948,21.5,19.947
12.385,17.888,18.39,17.671,11.952,14.882,16.517,15.731,15.717,21.339,17.156,13.393,15.279,17.854,16.22,19.386,19.057,21.334,16.016,18.278,18.781,21.007,20.169
13.162,18.773,17.827,17.954,12.943,15.607,17.399,16.398,16.222,21.774,17.265,14.453,16.383,17.738,16.661,19.543,18.736,20.309,16.223,18.059,19.333,21.169,21.208
15.668,20.674,17.9,19.894,15.26,17.498,18.902,17.272,19.045,22.405,17.1,16.066,18.841,18.621,18.045,20.476,18.461,20.258,17.264,19.057,21.23,21.842,21.602
18.275,23.395,18.886,20.797,17.097,20.049,21.011,18.799,21.09,23.897,17.804,17.842,20.776,20.456,19.254,21.654,19.684,21.026,18.488,19.882,23.315,22.373,22.577
20.222,24.954,20.425,22.558,18.878,21.595,21.574,19.812,22.594,24.534,18.416,19.399,22.889,22.151,20.303,22.8,21.07,21.878,20.49,21.382,25.266,22.804,22.994
22.222,26.353,21.372,23.844,20.434,23.249,23.123,21.163,24.324,25.196,18.94,21.327,24.984,23.184,21.371,23.373,22.112,22.593,21.343,22.539,27.113,23.751,23.267
22.93,26.333,22.81,24.856,21.637,24.531,23.967,21.932,25.933,25.659,19.035,22.058,24.997,23.843,22.21,24.648,22.457,23.633,22.012,22.944,27.809,24.265,23.572
23.536,27.265,24.686,24.65,22.139,25.278,24.34,23.001,26.714,26.333,18.71,22.359,25.492,24.618,22.974,25.074,23.455,24.627,23.045,24.874,28.768,24.495,24.484
24.11,27.197,24.354,25.033,22.695,24.385,24.299,23.237,27.009,27.557,18.75,23.105,25.889,24.13,23.038,25.77,23.776,25.398,23.493,24.927,28.94,24.551,24.834
24.446,27.181,25.154,24.842,23.627,25.255,24.008,23.078,27.23,27.417,19.064,23.071,26.118,24.674,23.401,25.728,23.722,25.737,23.779,24.63,29.033,24.506,25.375
24.665,26.047,24.449,24.675,23.349,24.593,23.461,23.195,26.949,26.025,18.535,22.953,26.168,24.456,23.476,25.851,23.464,25.51,24.006,23.966,29.301,23.676,25.242
24.237,24.755,24.617,24.353,23.084,24.162,22.961,23.137,26.658,26.17,18.169,22.845,25.835,23.571,22.98,26.022,23.512,25.497,23.955,23.283,27.921,23.612,25.122
23.448,23.947,23.818,23.395,21.932,23.387,22.676,22.433,25.553,25.56,17.434,22.726,24.787,22.899,21.991,25.757,22.791,24.729,23.228,22.177,27.003,23.881,25.367
21.84,23.278,21.946,22.002,20.054,22.611,21.72,22.113,23.45,23.844,18.248,21.573,23.229,22.007,21.607,24.879,21.615,23.5,21.955,21.293,25.834,23.112,23.882
20.057,23.11,19.997,20.008,18.118,21.497,19.617,22.222,21.78,23.668,18.983,19.561,22.277,19.731,19.891,23.552,19.941,21.166,19.455,21.0,24.113,22.89,22.941
19.166,21.501,18.942,18.778,16.505,20.165,18.837,20.833,20.777,23.054,18.436,18.72,21.0,19.056,18.999,22.998,18.934,19.944,18.724,20.166,23.058,22.831,22.609
18.722,21.444,17.612,18.166,16.165,19.666,18.337,19.724,19.611,22.89,17.883,18.444,20.112,18.389,18.055,22.607,17.278,18.89,18.445,18.998,22.499,22.609,21.944
17.889,20.889,16.887,16.839,15.388,19.166,17.89,19.72,19.001,22.445,17.552,17.556,19.611,17.722,17.663,21.557,16.446,18.277,17.888,18.333,21.778,22.275,21.554
17.11,20.556,16.333,15.999,14.611,18.611,17.058,19.442,18.445,22.278,17.331,17.055,19.389,16.665,17.053,21.388,15.722,17.555,17.001,17.554,21.277,21.998,21.554
16.443,20.166,16.054,15.221,14.003,17.943,16.779,19.608,17.723,21.502,17.274,16.832,18.446,15.947,16.664,20.944,15.276,16.944,16.39,17.108,20.667,21.833,21.165
15.778,20.054,15.388,14.166,13.779,17.223,16.057,19.166,17.166,21.111,16.724,16.166,17.502,14.836,16.276,20.833,14.664,16.387,15.887,16.389,20.054,21.721,20.997
15.556,19.665,14.831,13.332,13.118,16.78,16.168,19.112,16.889,20.724,16.611,15.612,17.002,14.225,15.776,20.445,13.884,15.998,15.497,15.833,19.388,21.5,20.665
15.556,19.39,14.332,12.614,12.783,16.28,16.112,19.388,16.167,20.39,16.168,15.279,17.111,13.392,15.442,20.332,13.497,15.334,15.223,15.332,18.942,21.279,20.333
15.389,18.726,14.946,12.107,12.561,15.784,16.002,19.17,16.164,20.056,16.386,15.443,17.0,13.171,15.0,20.054,13.498,15.108,14.504,14.386,19.165,20.999,20.275
14.784,17.737,15.351,11.735,12.509,15.95,15.942,19.717,16.001,20.109,16.167,15.274,16.891,12.831,14.716,20.218,12.997,14.715,14.279,14.113,18.774,20.059,19.94
15.715,17.116,16.069,12.672,13.288,16.612,16.53,19.573,16.831,20.107,16.716,15.95,17.559,13.838,15.495,21.048,14.001,15.231,15.229,14.615,19.052,20.335,19.495
16.985,18.775,16.834,15.05,15.671,17.943,17.283,21.172,18.269,21.065,16.918,18.118,19.944,16.054,17.329,22.42,16.769,17.332,17.552,16.176,21.317,21.893,21.155
18.327,20.381,17.657,16.703,17.89,19.271,18.634,22.069,20.427,21.899,17.931,20.618,22.05,18.002,19.653,22.647,19.329,19.831,20.377,18.97,23.644,23.226,22.66
20.071,22.121,18.829,18.364,20.438,20.158,19.319,24.256,22.323,22.633,20.238,21.892,24.059,20.163,22.214,24.016,21.77,21.51,22.475,20.584,25.646,24.686,24.149
21.398,23.606,20.232,19.796,22.219,21.041,20.328,25.826,23.832,24.116,20.696,23.399,25.505,21.545,23.385,25.548,23.82,23.001,24.537,21.751,27.48,26.392,26.127
22.494,24.22,20.716,20.71,23.938,21.771,21.238,27.97,25.159,25.099,20.647,24.39,26.775,22.557,24.161,26.336,24.992,24.217,25.781,22.476,29.127,28.053,26.992
21.519,24.891,20.911,21.891,24.831,21.443,21.737,29.162,25.815,26.251,20.884,24.475,26.846,23.437,24.828,27.61,25.487,24.558,26.729,23.189,29.393,28.982,27.711
22.585,25.383,19.738,22.543,25.341,21.07,22.035,29.659,25.869,26.98,21.133,25.232,27.985,24.209,25.602,28.732,25.609,24.632,27.122,23.856,29.398,29.283,28.864
20.429,25.559,19.753,23.26,25.472,21.049,21.922,29.465,25.666,26.294,20.301,24.574,28.221,24.702,25.723,28.261,26.105,25.055,27.338,23.827,29.177,29.938,28.932
19.123,25.557,18.795,23.01,25.466,21.208,21.902,29.83,25.609,26.435,20.232,24.136,27.792,24.711,26.042,27.92,26.27,25.009,27.615,23.487,29.735,30.178,29.114
18.657,25.436,18.402,22.398,25.18,21.51,21.513,29.151,25.436,26.7,19.858,23.677,27.129,24.713,25.939,27.592,25.833,24.784,27.006,22.992,29.153,29.996,28.773
18.432,24.777,17.44,21.65,24.18,20.692,21.075,28.058,25.0,25.609,19.113,23.272,25.959,23.881,25.662,26.937,25.117,24.032,25.677,22.708,27.425,29.336,27.785
18.67,22.492,17.339,20.109,23.012,20.938,20.888,27.113,23.339,24.217,18.995,22.061,24.507,22.158,24.215,26.048,23.784,21.944,24.273,21.276,25.934,27.892,26.834
19.165,20.443,18.267,18.007,21.17,19.499,19.396,25.946,21.224,23.334,19.1,22.056,22.892,20.331,22.328,24.165,21.005,20.109,22.335,19.22,24.499,25.895,25.272
19.056,18.612,17.777,17.003,20.668,17.836,18.723,24.834,20.057,22.274,18.602,21.829,22.392,18.776,21.221,23.111,20.501,18.72,21.556,18.941,23.444,25.229,23.888
18.721,18.666,17.224,16.288,20.445,17.22,17.389,24.055,18.945,21.333,17.884,20.941,21.668,18.059,20.72,22.11,20.168,18.333,20.667,18.61,22.944,24.232,23.499
18.441,17.779,16.778,15.677,19.391,16.614,16.836,23.332,18.335,20.778,17.443,20.333,20.779,16.835,19.777,21.667,19.5,17.776,19.945,17.723,22.057,24.111,22.945
18.775,16.722,16.278,15.508,18.89,16.662,16.612,22.779,17.944,20.613,17.385,20.114,20.057,16.225,19.554,21.889,18.777,17.055,19.557,17.055,21.612,23.17,22.5
18.111,15.945,16.0,14.959,18.17,15.943,16.112,22.112,17.334,20.056,16.996,20.004,19.17,15.117,18.609,21.776,17.886,16.889,18.945,17.002,21.223,22.723,21.503
17.777,15.166,15.331,15.064,17.506,15.442,15.725,22.0,17.056,19.888,17.109,19.946,18.724,14.28,18.221,21.444,17.554,16.11,18.332,16.389,20.889,22.057,20.723
17.39,14.946,14.946,14.948,17.171,14.941,15.611,21.724,16.835,19.719,17.334,19.836,18.113,13.78,17.832,21.275,17.0,15.722,18.332,15.944,20.389,21.612,20.667
17.002,14.778,14.888,14.837,16.01,14.44,15.279,21.446,16.446,19.667,17.167,19.779,17.89,13.611,17.721,20.942,17.108,15.334,17.666,15.389,20.335,21.168,20.5
16.499,14.052,14.495,14.561,15.283,14.497,15.612,21.227,15.951,18.392,16.887,20.001,17.666,13.225,17.331,20.886,16.998,15.282,17.611,14.557,20.006,21.226,20.055
16.438,13.547,13.627,14.861,14.351,14.107,15.783,21.449,15.175,18.06,16.891,20.117,17.167,13.049,17.049,21.001,16.665,14.786,16.952,14.392,19.84,20.884,19.89
16.884,14.172,13.784,15.539,14.192,14.558,16.257,21.887,16.232,18.233,17.099,20.833,17.951,14.008,17.439,21.432,17.16,15.607,17.879,14.512,20.843,21.608,20.557
18.094,16.004,15.538,16.721,15.194,16.283,16.056,23.281,18.661,20.11,16.827,21.276,19.841,16.879,20.112,21.708,20.323,17.249,19.108,17.05,21.731,23.1,22.607
19.661,17.945,18.279,18.455,17.215,18.889,17.357,25.087,20.598,21.893,17.289,22.458,22.396,19.551,22.215,22.656,22.215,18.924,20.724,17.806,23.879,25.329,25.227
21.172,20.217,20.717,19.675,18.608,21.436,17.738,26.976,22.322,23.43,18.195,23.239,24.817,22.377,24.875,23.22,25.044,20.004,22.668,18.986,26.707,27.222,26.889
23.291,21.931,23.332,20.69,19.934,22.948,18.701,28.694,23.544,24.775,18.478,24.346,26.307,23.93,26.219,24.066,26.664,20.892,24.169,20.609,27.942,28.327,27.612
23.959,23.412,24.169,22.968,20.962,24.113,18.846,30.147,24.272,25.881,18.975,24.267,26.82,25.052,27.442,25.0,28.438,21.975,25.059,20.938,28.771,29.437,28.383
24.606,24.573,25.508,23.591,21.862,24.826,18.942,31.226,24.832,26.224,19.307,24.894,27.928,25.838,28.264,25.737,29.158,22.336,25.677,22.135,29.614,30.068,30.102
25.289,24.992,26.281,24.79,22.579,25.214,19.718,31.825,25.448,26.388,20.058,25.054,28.508,26.11,29.148,26.448,29.941,22.82,26.384,22.093,29.826,30.857,30.274
25.66,24.891,26.713,24.94,23.136,25.767,19.573,31.721,25.893,26.44,20.055,24.969,28.488,25.941,28.932,27.354,30.038,22.856,25.807,22.509,29.214,31.573,30.7
25.664,24.673,27.103,24.839,23.084,26.048,19.054,30.165,25.722,26.34,20.07,23.705,28.428,25.612,29.198,27.344,30.094,22.99,26.007,22.363,28.915,32.596,30.312
24.84,24.774,26.77,24.677,23.096,25.612,18.621,29.171,25.496,26.06,19.838,23.472,27.433,25.712,29.327,27.128,29.063,22.775,25.945,22.366,28.278,32.094,29.424
24.335,23.499,25.888,23.849,22.427,25.164,17.454,28.124,24.836,25.338,19.229,23.228,26.442,24.736,28.876,26.421,28.501,22.105,23.846,21.43,27.763,31.217,28.71
22.95,22.056,24.066,23.004,20.55,23.832,17.504,27.307,23.668,23.786,19.116,23.011,25.056,23.01,26.718,24.669,26.444,20.444,22.892,20.044,26.723,28.542,27.549
20.888,19.609,21.387,22.223,18.663,21.222,17.822,26.942,21.951,22.89,19.545,23.054,24.274,20.609,24.498,23.721,24.448,18.337,21.724,17.828,26.216,26.612,25.888
20.058,18.169,20.887,21.501,17.498,20.333,17.656,26.0,21.223,21.836,19.055,22.611,23.052,19.997,23.496,23.168,23.334,17.5,21.166,16.499,25.222,25.828,24.832
19.279,17.334,19.833,20.833,16.719,19.777,16.993,25.388,20.001,21.39,18.668,22.446,21.999,19.666,22.554,22.943,22.389,16.719,20.277,16.158,24.556,24.445,23.944
18.115,16.446,19.111,20.278,15.449,19.166,16.385,24.831,19.5,20.78,18.722,22.055,21.279,19.554,21.609,22.223,21.724,15.231,19.445,15.385,23.889,23.947,23.444
17.613,15.724,18.611,19.779,14.78,18.611,15.833,24.502,19.278,20.776,18.169,21.5,20.445,19.387,20.777,21.832,21.112,14.835,18.888,14.66,23.221,23.17,22.888
16.945,15.057,17.778,19.17,14.166,17.943,15.615,24.167,19.054,20.279,18.059,21.002,19.888,19.055,19.888,21.443,20.278,14.334,18.221,14.104,22.609,22.666,22.445
16.278,14.39,17.11,18.834,13.889,17.166,15.276,23.613,18.999,20.333,18.333,20.723,19.276,18.724,19.386,20.999,20.112,13.78,17.332,13.605,22.499,22.777,21.944
16.057,13.999,16.723,18.614,13.444,16.554,14.945,23.446,18.833,20.0,17.89,20.443,18.888,18.723,18.834,20.389,19.723,12.996,16.721,13.104,22.167,22.331,21.5
